NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_std,scaffold,split,smiles_for_qm,xtb_gap_eV,xtb_Etot_Ha
0,,0,,,0,,1,0,0,0,0,TOX25750,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,c1ccc(C(CCCN2CCNCC2)c2ccccc2)cc1,train,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.048033129,-86.3528558
0,0,1,0,1,1,0,1,0,,1,0,TOX958,Nc1ccc([N+](=O)[O-])cc1N,Nc1ccc([N+](=O)[O-])cc1N,c1ccccc1,train,Nc1ccc([N+](=O)[O-])cc1N,1.478433084,-33.1753534
0,0,0,0,0,0,0,0,0,0,0,0,TOX14836,[I-].[K+],[I-],,valid,[I-],11.913563,-3.779630263
0,0,0,0,0,0,0,0,0,0,0,0,TOX4786,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,O=C(C=Cc1ccccc1)OC1CCCCC1,train,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,2.411779172,-79.99420849
0,,1,,0,0,,1,0,0,1,0,TOX18317,Oc1nc(Cl)c(Cl)cc1Cl,O=c1[nH]c(Cl)c(Cl)cc1Cl,O=c1cccc[nH]1,train,O=c1[nH]c(Cl)c(Cl)cc1Cl,2.388486612,-32.35817299
0,0,0,0,0,0,0,1,0,0,0,0,TOX5391,C/C=C/C=C/C=O,CC=CC=CC=O,,valid,CC=CC=CC=O,2.495412475,-20.90880537
1,,0,,,0,,1,0,0,,0,TOX4781,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,c1ccccc1,train,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,2.090548711,-56.59495132
0,0,0,0,0,1,0,0,0,0,0,0,TOX5395,C[Si](C)(C)N[Si](C)(C)C,C[Si](C)(C)N[Si](C)(C)C,,valid,C[Si](C)(C)N[Si](C)(C)C,6.334840269,-28.90265239
0,0,0,0,0,0,0,,0,0,0,0,TOX4783,C=CC(=O)OCCCl,C=CC(=O)OCCCl,,valid,C=CC(=O)OCCCl,3.153411344,-26.9127161
0,0,0,1,0,0,,1,0,0,,0,TOX12376,COCC(C)N(C(=O)CCl)c1c(C)csc1C,COCC(C)N(C(=O)CCl)c1c(C)csc1C,c1ccsc1,train,COCC(C)N(C(=O)CCl)c1c(C)csc1C,3.232355062,-53.70849838
0,0,0,0,0,0,0,,0,0,0,0,TOX25538,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)[C@H]2SC1,O=C(Cc1cscn1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,train,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)[C@H]2SC1,1.347431477,-102.4823743
0,0,,0,0,0,0,0,0,0,0,0,TOX12375,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-],CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-],O=C(NN=Cc1ccccn1)Nc1ccccc1,valid,CC(=NNC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-],2.49059824,-70.94499008
0,0,0,,,,,1,,0,,,TOX12372,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1,train,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,3.360659831,-79.43589462
0,0,0,0,0,0,0,0,0,0,0,0,TOX25533,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,c1ccc2c(CCCC3CCCO3)cccc2c1,train,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,2.396419045,-83.34587523
0,0,0,0,0,0,0,0,0,0,0,0,TOX25530,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,O=S1(=O)CCCc2ccsc21,train,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,2.070359791,-61.33370191
0,0,0,0,0,0,0,0,0,0,0,0,TOX25531,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,O=S1(=O)NCCc2ccsc21,valid,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,1.89892114,-75.15575712
0,0,0,0,0,0,0,0,0,0,0,0,TOX25536,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,c1ccc(Cc2ccccn2)cc1,train,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.033963514,-72.5481538
0,0,0,0,0,0,0,,0,,,0,TOX25537,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,train,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H](C2[C@H]5O)N3[C@@H]1O,3.39302747,-70.11664603
1,0,0,,0,,0,0,,0,,0,TOX25534,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,train,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,2.385205936,-96.33198835
0,0,0,,0,0,0,0,0,0,,0,TOX12379,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,c1ccncc1,train,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,1.504203497,-81.43771419
0,0,0,0,,0,0,0,0,0,0,0,TOX28632,O=C(O)/C=C(\CC(=O)O)C(=O)O,O=C(O)C=C(CC(=O)O)C(=O)O,,valid,O=C(O)C=C(CC(=O)O)C(=O)O,2.799960382,-40.2571302
0,0,0,0,0,0,0,,0,,0,0,TOX28633,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C[C@@H](OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C[C@@H](OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1,train,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CC(C)=C(/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)C[C@@H](OC(=O)CCCCCCCCCCCCCCC)CC2(C)C)C(C)(C)C1,,
,,,,,,,0,,0,,,TOX28630,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,O=C(C(O)CO)C(O)C(O)CO,,valid,O=C(C(O)CO)C(O)C(O)CO,3.317566448,-43.29216405
0,0,0,,,0,,1,0,,,1,TOX14792,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,O=C(Nc1ccccc1)C1=COCCS1(=O)=O,train,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,2.570182722,-54.70660347
,,,,,,,0,,0,,,TOX28636,CNCC(=O)c1ccc(O)c(O)c1,CNCC(=O)c1ccc(O)c(O)c1,c1ccccc1,train,CNCC(=O)c1ccc(O)c(O)c1,1.853522107,-39.9499429
0,0,0,,0,0,0,0,0,1,0,0,TOX24394,CC(C)(C)C1CCC(=O)CC1,CC(C)(C)C1CCC(=O)CC1,O=C1CCCCC1,train,CC(C)(C)C1CCC(=O)CC1,3.773662991,-34.6647767
0,0,0,0,0,0,0,0,0,0,0,0,TOX3568,CN(C)[C@@H]1C(O)=C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,O=C1CC2CC3Cc4ccccc4C(=O)C3C(=O)C2C(=O)C1C(=O)NCN1CCCC1,train,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,1.534469451,-115.8875084
0,0,,0,0,0,0,,0,,0,,TOX28634,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,c1ccc(C2=NCCNc3ccccc32)cc1,train,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,2.012745057,-52.28200313
0,0,0,0,0,0,0,,0,,0,0,TOX3565,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,c1ncn(Cc2ccc3[nH]ccc3c2)n1,train,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,2.967658337,-56.42448119
0,0,0,0,0,0,0,,0,,0,0,TOX28635,CCCCC(=O)[O-],CCCCC(=O)[O-],,valid,CCCCC(=O)[O-],4.499217627,-23.33041487
0,0,0,0,0,0,0,0,0,0,0,0,TOX7019,CCCCCCCCCCCCCC(=O)OC,CCCCCCCCCCCCCC(=O)OC,,valid,CCCCCCCCCCCCCC(=O)OC,4.254323859,-55.56756891
,,,,,,,0,,0,,,TOX26715,Nc1ccncc1N,Nc1ccncc1N,c1ccncc1,train,Nc1ccncc1N,3.306080561,-23.00266035
0,0,0,0,0,0,0,0,0,0,0,0,TOX7014,CCCCCCC(C)O,CCCCCCC(C)O,,valid,CCCCCCC(C)O,11.686785020828,-30.37263219
0,0,0,0,0,0,0,0,0,0,0,0,TOX22494,CCC[Si](OC)(OC)OC,CCC[Si](OC)(OC)OC,,valid,CCC[Si](OC)(OC)OC,7.138087761,-35.01621022
0,0,0,0,0,0,0,0,0,0,0,0,TOX27088,CC1=C(CC=O)C(C)(C)CCC1,CC1=C(CC=O)C(C)(C)CCC1,C1=CCCCC1,train,CC1=C(CC=O)C(C)(C)CCC1,2.943479435,-36.77599261
0,0,0,0,,0,0,0,0,0,0,0,TOX3702,NCCNCCNCCN,NCCNCCNCCN,,valid,NCCNCCNCCN,9.434040819,-33.6574392
1,1,0,,1,0,0,1,0,0,,1,TOX3706,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CC[C@@]45OC4C(=O)C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,O=C1CCC2C3CCC4CCCC4C3CCC23OC13,train,C[C@]12CC[C@H]3[C@@H](CC[C@@]45OC4C(=O)C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,3.428845851,-71.69340689
0,0,1,1,,0,0,1,0,0,0,0,TOX4280,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,c1ccc(C2(Cn3cncn3)OCCO2)cc1,train,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,3.163068325,-66.81050103
0,0,1,0,1,1,0,1,1,1,,0,TOX4930,Cc1ccc(N)c(N)c1,Cc1ccc(N)c(N)c1,c1ccccc1,train,Cc1ccc(N)c(N)c1,3.482336773,-25.89978667
0,0,0,0,0,0,0,0,0,0,0,0,TOX4931,CCCCCNCCCCC,CCCCCNCCCCC,,valid,CCCCCNCCCCC,9.943453588,-36.05781864
0,0,0,0,1,0,0,0,0,0,0,0,TOX4284,COCC(C)O,COCC(C)O,,valid,COCC(C)O,11.556986963514,-21.77846107
0,0,0,0,1,0,0,0,0,0,1,0,TOX4937,c1ccc2c(c1)Oc1ccccc1S2,c1ccc2c(c1)Oc1ccccc1S2,c1ccc2c(c1)Oc1ccccc1S2,train,c1ccc2c(c1)Oc1ccccc1S2,2.804768785,-37.06868931
0,0,0,0,0,0,0,0,0,0,0,0,TOX4286,CC1CN1,CC1CN1,C1CN1,train,CC1CN1,8.300429732,-12.86681402
0,0,0,0,0,0,0,0,0,0,0,0,TOX4287,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,O=C1CNC(c2ccccn2)=N1,test,CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,2.026465034,-62.78504946
,,,,,,,,,0,,,TOX25914,NCC(=O)CCC(=O)O,NCC(=O)CCC(=O)O,,valid,NCC(=O)CCC(=O)O,3.111861211,-30.37861927
0,,,1,0,,0,,0,1,0,,TOX25447,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,train,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,2.817404038,-73.80397844
0,0,0,0,0,0,0,0,0,0,1,0,TOX175,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,c1ccc(Oc2ccc(Oc3ccccn3)cc2)nc1,train,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,2.668209063,-70.51531239
0,0,1,0,,0,0,0,0,0,1,0,TOX25916,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,train,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,3.156592817,-86.73058115
0,0,0,0,1,0,0,0,0,0,0,0,TOX173,ClCOCCl,ClCOCCl,,valid,ClCOCCl,6.548527688,-19.46726298
0,0,0,0,0,0,0,0,0,0,0,0,TOX179,CC(O)CNCC(C)O,CC(O)CNCC(C)O,,valid,CC(O)CNCC(C)O,9.460749947,-31.5219394
0,0,,0,0,0,0,0,0,0,0,0,TOX13979,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,C1CCC2C(C1)CCC1C3CCCC3CCC21,train,C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,4.512970023,-91.57215413
0,0,0,,,0,0,1,0,0,0,0,TOX17262,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(=O)C1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C1=C2CCCCC2C2CCC3CCCC3C2C1,train,CC(=O)C1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3.213945166,-73.97693286
0,0,0,0,0,0,0,,0,0,0,0,TOX25007,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,c1ccccc1,train,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,1.795612383,-41.37385019
0,0,0,0,0,0,0,,0,0,0,0,TOX5886,CCOC(=O)C1OC1c1ccccc1,CCOC(=O)C1OC1c1ccccc1,c1ccc(C2CO2)cc1,train,CCOC(=O)C1OC1c1ccccc1,3.786641302,-41.81746862
0,0,1,,1,0,0,,0,0,,0,TOX5889,ONc1ccccc1,ONc1ccccc1,c1ccccc1,train,ONc1ccccc1,3.657683818,-23.323305
0,0,0,0,0,0,0,0,0,,0,0,TOX5888,O=CC(=O)c1ccccc1,O=CC(=O)c1ccccc1,c1ccccc1,train,O=CC(=O)c1ccccc1,1.56122318,-28.24073579
0,0,0,0,,0,0,,0,1,0,0,TOX21803,[Cu]I,[Cu][I],,valid,[Cu][I],6.01220012,5.630634221
0,0,0,0,0,0,0,0,0,0,0,0,TOX21530,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],,valid,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-],5.458894821,-64.20983661
0,0,0,0,0,0,0,,0,0,,,TOX25005,ClCc1ccc(Cl)cc1Cl,ClCc1ccc(Cl)cc1Cl,c1ccccc1,train,ClCc1ccc(Cl)cc1Cl,3.862620517,-31.18847595
0,0,0,0,0,0,0,0,0,0,0,0,TOX6867,O=C(O)CCCCCCCCC(=O)O,O=C(O)CCCCCCCCC(=O)O,,valid,O=C(O)CCCCCCCCC(=O)O,4.33784395,-46.8631755
0,0,0,0,0,0,0,0,0,0,0,0,TOX6864,CCCCCCCC(=O)OC,CCCCCCCC(=O)OC,,valid,CCCCCCCC(=O)OC,4.340723098,-36.58692558
0,0,0,0,0,0,0,0,0,0,0,0,TOX6863,CC(O)COCC(C)O,CC(O)COCC(C)O,,valid,CC(O)COCC(C)O,10.914151751701,-32.16224873
,,,,,,,0,,0,,,TOX31626,Cc1ccc(C(=O)C(=O)[O-])cc1C,Cc1ccc(C(=O)C(=O)[O-])cc1C,c1ccccc1,train,Cc1ccc(C(=O)C(=O)[O-])cc1C,1.774166098,-38.07660281
0,,0,0,0,0,0,0,0,0,0,0,TOX26644,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,c1ccc(Cn2ncc3ccccc32)cc1,train,O=C([O-])COc1nn(Cc2ccccc2)c2ccccc12,2.734619141,-58.82939031
0,0,1,0,0,0,0,0,0,0,0,0,TOX2107,Cc1ncc[nH]1,Cc1ncc[nH]1,c1c[nH]cn1,train,Cc1ncc[nH]1,4.721570784,-17.4636091
0,,0,1,,0,1,,0,0,,,TOX27268,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,O=C(Nc1nnn[n-]1)c1cc2ccccc2s1,train,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1,2.338013902,-67.06067132
0,0,1,,1,0,0,0,1,0,,0,TOX27264,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,c1ccc(C2CCN(C3COc4ccccc4C3)CC2)cc1,train,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,2.870075059,-77.96363423
0,0,0,0,0,0,0,,0,0,,0,TOX27265,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,O=C(O)CCN(C1(C(O)=NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,O=S(=O)(NC1CCCC1)c1ccc(Oc2ccccc2)cc1,train,O=C(O)CCN(C1(C(O)=NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,3.039210193,-98.89658874
0,0,0,0,,0,0,,0,0,0,0,TOX27266,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1,O=S(=O)(NC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc(F)cc2)cc1,O=S(=O)(NC1CCOCC1)c1ccc(Oc2ccccc2)cc1,train,O=S(=O)(NC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc(F)cc2)cc1,2.847101849,-86.35351074
0,0,0,,0,0,0,,0,0,0,0,TOX27267,Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,Cc1nc(C)nc(N2C[C@@H](C)N(c3ccnc([C@@H](C)O)n3)[C@@H](C)C2)n1,c1cc(N2CCN(c3ncncn3)CC2)ncn1,train,Cc1nc(C)nc(N2C[C@@H](C)N(c3ccnc([C@@H](C)O)n3)[C@@H](C)C2)n1,2.367192336,-73.7155346
0,0,0,0,0,0,0,1,0,0,,0,TOX27261,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O,CC[C@H](C)C(C(=O)O)n1sc2ccccc2c1=O,O=c1[nH]sc2ccccc12,train,CC[C@H](C)C(C(=O)O)n1sc2ccccc2c1=O,2.560882465,-53.85611988
0,,0,0,0,0,,0,0,0,0,0,TOX27262,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,Cc1cc(SC2C(=O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,O=C1CC(CCc2ccccc2)OC(=O)C1Sc1ccccc1,train,Cc1cc(SC2C(=O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,1.545690874,-101.2455154
0,0,,0,0,0,0,,0,0,0,0,TOX27263,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,O=C1NCC(c2ccccc2)=Nc2cn[nH]c21,train,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,2.293602805,-60.09957196
1,1,0,,1,,0,,0,,0,0,TOX26647,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],0.051701497,-94.73220637
,,,,,,,0,,0,,,TOX28974,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,c1ccc2c(c1)Oc1ccccc1C1CNCC21,train,CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,2.966611257,-56.10916173
0,0,0,0,0,0,0,,0,,0,0,TOX3721,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,CO[C@H]1C[C@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)C(C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCC2(CO2)C(=O)CCCCO1,train,CO[C@H]1C[C@H](O[C@@H]2C(C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)C(C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O,1.83615345,-185.8845369
0,0,0,0,0,0,0,0,0,0,0,0,TOX22379,CO[Si](C)(C)OC,CO[Si](C)(C)OC,,valid,CO[Si](C)(C)OC,7.358743069,-24.58830399
0,0,0,,0,0,,,0,0,1,0,TOX20283,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,c1ccc(Cc2ccccc2)cc1,train,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.019235483,-49.25351397
0,0,1,1,,0,0,1,0,0,1,0,TOX20287,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,c1ccc(Oc2ccccc2)cc1,train,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,3.362878743,-58.29826587
0,0,0,,0,0,0,0,0,0,0,0,TOX20285,CC(=O)c1ccccc1O,CC(=O)c1ccccc1O,c1ccccc1,train,CC(=O)c1ccccc1O,2.763265754,-29.30191289
